Date,Time,Call Volume,AHT
04-05-2024,02:30,424,373
04-05-2024,03:00,467,379
04-05-2024,03:30,425,374
04-05-2024,04:00,429,375
04-05-2024,04:30,453,381
04-05-2024,05:00,425,365
04-05-2024,05:30,438,363
04-05-2024,06:00,430,364
04-05-2024,06:30,412,363
04-05-2024,07:00,435,368
04-05-2024,07:30,428,377
04-05-2024,08:00,425,377
04-05-2024,08:30,411,376
04-05-2024,09:00,419,381
04-05-2024,09:30,418,366
04-05-2024,10:00,510,380
04-05-2024,10:30,519,365
04-05-2024,11:00,523,366
04-05-2024,11:30,539,377
04-05-2024,12:00,495,370
04-05-2024,12:30,530,378
04-05-2024,13:00,522,374
04-05-2024,13:30,531,379
04-05-2024,14:00,488,379
04-05-2024,14:30,528,367
04-05-2024,15:00,582,380
04-05-2024,15:30,500,362
04-05-2024,16:00,545,372
04-05-2024,16:30,518,371
04-05-2024,17:00,423,371
04-05-2024,17:30,420,366
04-05-2024,18:00,441,365
04-05-2024,18:30,445,367
04-05-2024,19:00,473,374
04-05-2024,19:30,444,365
04-05-2024,20:00,431,367
04-05-2024,20:30,408,364
04-05-2024,21:00,462,378
04-05-2024,21:30,439,376
04-05-2024,22:00,414,370
04-05-2024,22:30,427,375
04-05-2024,23:00,437,381
04-05-2024,23:30,485,364
05-05-2024,00:00,430,429
05-05-2024,00:30,409,431
05-05-2024,01:00,422,440
05-05-2024,01:30,419,425
05-05-2024,02:00,460,432
05-05-2024,02:30,435,433
05-05-2024,03:00,415,438
05-05-2024,03:30,432,438
05-05-2024,04:00,423,437
05-05-2024,04:30,424,432
05-05-2024,05:00,434,427
05-05-2024,05:30,435,432
05-05-2024,06:00,427,423
05-05-2024,06:30,430,442
05-05-2024,07:00,415,433
05-05-2024,07:30,428,435
05-05-2024,08:00,425,441
05-05-2024,08:30,451,430
05-05-2024,09:00,421,433
05-05-2024,09:30,433,424
05-05-2024,10:00,511,440
05-05-2024,10:30,516,425
05-05-2024,11:00,524,432
05-05-2024,11:30,500,426
05-05-2024,12:00,559,427
05-05-2024,12:30,540,440
05-05-2024,13:00,527,425
05-05-2024,13:30,475,423
05-05-2024,14:00,508,433
05-05-2024,14:30,506,424
05-05-2024,15:00,501,438
05-05-2024,15:30,493,433
05-05-2024,16:00,531,427
05-05-2024,16:30,523,429
05-05-2024,17:00,472,426
05-05-2024,17:30,405,435
05-05-2024,18:00,438,426
05-05-2024,18:30,432,435
05-05-2024,19:00,405,428
05-05-2024,19:30,433,433
05-05-2024,20:00,424,430
05-05-2024,20:30,461,436
05-05-2024,21:00,430,434
05-05-2024,21:30,419,442
05-05-2024,22:00,439,434
05-05-2024,22:30,394,426
05-05-2024,23:00,398,426
05-05-2024,23:30,449,431
06-05-2024,00:00,636,363
06-05-2024,00:30,641,364
06-05-2024,01:00,622,380
06-05-2024,01:30,633,380
06-05-2024,02:00,672,371
06-05-2024,02:30,683,368
06-05-2024,03:00,634,378
06-05-2024,03:30,623,366
06-05-2024,04:00,662,373
06-05-2024,04:30,637,381
06-05-2024,05:00,652,368
06-05-2024,05:30,637,371
06-05-2024,06:00,636,366
06-05-2024,06:30,642,372
06-05-2024,07:00,650,380
06-05-2024,07:30,649,367
06-05-2024,08:00,641,380
06-05-2024,08:30,679,368
06-05-2024,09:00,670,382
06-05-2024,09:30,599,375
06-05-2024,10:00,978,363
06-05-2024,10:30,951,382
06-05-2024,11:00,961,379
06-05-2024,11:30,952,374
06-05-2024,12:00,947,373
06-05-2024,12:30,944,364
06-05-2024,13:00,1002,371
06-05-2024,13:30,962,382
06-05-2024,14:00,978,366
06-05-2024,14:30,912,367
06-05-2024,15:00,967,368
06-05-2024,15:30,976,370
06-05-2024,16:00,985,378
06-05-2024,16:30,947,365
06-05-2024,17:00,663,380
06-05-2024,17:30,600,377
06-05-2024,18:00,606,372
06-05-2024,18:30,605,379
06-05-2024,19:00,642,373
06-05-2024,19:30,610,366
06-05-2024,20:00,650,368
06-05-2024,20:30,627,382
06-05-2024,21:00,630,376
06-05-2024,21:30,648,371
06-05-2024,22:00,646,368
06-05-2024,22:30,677,375
06-05-2024,23:00,618,382
06-05-2024,23:30,667,379
07-05-2024,00:00,869,456
07-05-2024,00:30,885,458
07-05-2024,01:00,803,459
07-05-2024,01:30,841,450
07-05-2024,02:00,848,455
07-05-2024,02:30,836,465
07-05-2024,03:00,835,451
07-05-2024,03:30,875,463
07-05-2024,04:00,869,451
07-05-2024,04:30,882,467
07-05-2024,05:00,869,456
07-05-2024,05:30,803,463
07-05-2024,06:00,875,463
07-05-2024,06:30,899,468
07-05-2024,07:00,871,450
07-05-2024,07:30,830,459
07-05-2024,08:00,866,450
07-05-2024,08:30,849,455
07-05-2024,09:00,840,457
07-05-2024,09:30,892,452
07-05-2024,10:00,1343,459
07-05-2024,10:30,1269,457
07-05-2024,11:00,1292,456
07-05-2024,11:30,1252,460
07-05-2024,12:00,1264,459
07-05-2024,12:30,1305,461
07-05-2024,13:00,1277,461
07-05-2024,13:30,1298,467
07-05-2024,14:00,1263,451
07-05-2024,14:30,1335,465
07-05-2024,15:00,1259,453
07-05-2024,15:30,1307,462
07-05-2024,16:00,1343,468
07-05-2024,16:30,1259,459
07-05-2024,17:00,794,467
07-05-2024,17:30,873,467
07-05-2024,18:00,826,450
07-05-2024,18:30,881,462
07-05-2024,19:00,827,457
07-05-2024,19:30,871,463
07-05-2024,20:00,817,457
07-05-2024,20:30,842,452
07-05-2024,21:00,853,469
07-05-2024,21:30,836,452
07-05-2024,22:00,838,454
07-05-2024,22:30,876,464
07-05-2024,23:00,847,463
07-05-2024,23:30,863,460
08-05-2024,00:00,651,367
08-05-2024,00:30,594,359
08-05-2024,01:00,650,360
08-05-2024,01:30,630,372
08-05-2024,02:00,621,363
08-05-2024,02:30,613,370
08-05-2024,03:00,604,363
08-05-2024,03:30,613,356
08-05-2024,04:00,639,363
08-05-2024,04:30,611,369
08-05-2024,05:00,664,371
08-05-2024,05:30,627,367
08-05-2024,06:00,638,360
08-05-2024,06:30,632,360
08-05-2024,07:00,632,359
08-05-2024,07:30,647,360
08-05-2024,08:00,654,364
08-05-2024,08:30,664,365
08-05-2024,09:00,680,361
08-05-2024,09:30,620,360
08-05-2024,10:00,929,364
08-05-2024,10:30,961,364
08-05-2024,11:00,957,370
08-05-2024,11:30,942,372
08-05-2024,12:00,973,362
08-05-2024,12:30,910,369
08-05-2024,13:00,966,357
08-05-2024,13:30,940,362
08-05-2024,14:00,896,364
08-05-2024,14:30,974,368
08-05-2024,15:00,961,370
08-05-2024,15:30,973,362
08-05-2024,16:00,976,362
08-05-2024,16:30,1017,357
08-05-2024,17:00,655,370
08-05-2024,17:30,611,370
08-05-2024,18:00,630,362
08-05-2024,18:30,646,375
08-05-2024,19:00,644,373
08-05-2024,19:30,657,367
08-05-2024,20:00,638,359
08-05-2024,20:30,622,364
08-05-2024,21:00,642,375
08-05-2024,21:30,620,357
08-05-2024,22:00,638,356
08-05-2024,22:30,652,362
08-05-2024,23:00,659,359
08-05-2024,23:30,630,357
09-05-2024,00:00,615,356
09-05-2024,00:30,656,353
09-05-2024,01:00,652,349
09-05-2024,01:30,622,362
09-05-2024,02:00,622,358
09-05-2024,02:30,650,351
09-05-2024,03:00,667,351
09-05-2024,03:30,612,363
09-05-2024,04:00,636,349
09-05-2024,04:30,617,345
09-05-2024,05:00,611,360
09-05-2024,05:30,639,359
09-05-2024,06:00,651,351
09-05-2024,06:30,640,355
09-05-2024,07:00,658,351
09-05-2024,07:30,626,346
09-05-2024,08:00,613,352
09-05-2024,08:30,654,357
09-05-2024,09:00,607,361
09-05-2024,09:30,595,345
09-05-2024,10:00,1011,360
09-05-2024,10:30,976,362
09-05-2024,11:00,943,362
09-05-2024,11:30,1034,349
09-05-2024,12:00,951,354
09-05-2024,12:30,979,351
09-05-2024,13:00,930,344
09-05-2024,13:30,1005,346
09-05-2024,14:00,930,350
09-05-2024,14:30,992,349
09-05-2024,15:00,964,352
09-05-2024,15:30,984,362
09-05-2024,16:00,945,349
09-05-2024,16:30,937,355
09-05-2024,17:00,637,345
09-05-2024,17:30,654,352
09-05-2024,18:00,630,358
09-05-2024,18:30,632,358
09-05-2024,19:00,652,347
09-05-2024,19:30,586,359
09-05-2024,20:00,663,362
09-05-2024,20:30,662,350
09-05-2024,21:00,655,346
09-05-2024,21:30,624,348
09-05-2024,22:00,667,350
09-05-2024,22:30,616,358
09-05-2024,23:00,627,361
09-05-2024,23:30,642,357
10-05-2024,00:00,682,442
10-05-2024,00:30,658,427
10-05-2024,01:00,635,440
10-05-2024,01:30,662,443
10-05-2024,02:00,607,428
10-05-2024,02:30,622,440
10-05-2024,03:00,589,426
10-05-2024,03:30,618,444
10-05-2024,04:00,674,431
10-05-2024,04:30,661,427
10-05-2024,05:00,655,433
10-05-2024,05:30,661,441
10-05-2024,06:00,637,440
10-05-2024,06:30,589,430
10-05-2024,07:00,602,429
10-05-2024,07:30,616,431
10-05-2024,08:00,645,426
10-05-2024,08:30,600,434
10-05-2024,09:00,640,433
10-05-2024,09:30,618,429
10-05-2024,10:00,943,439
10-05-2024,10:30,897,427
10-05-2024,11:00,906,432
10-05-2024,11:30,918,443
10-05-2024,12:00,978,439
10-05-2024,12:30,923,439
10-05-2024,13:00,945,432
10-05-2024,13:30,916,440
10-05-2024,14:00,932,443
10-05-2024,14:30,933,440
10-05-2024,15:00,961,439
10-05-2024,15:30,922,444
10-05-2024,16:00,952,429
10-05-2024,16:30,962,439
10-05-2024,17:00,596,430
10-05-2024,17:30,648,430
10-05-2024,18:00,636,429
10-05-2024,18:30,574,430
10-05-2024,19:00,620,431
10-05-2024,19:30,612,433
10-05-2024,20:00,612,431
10-05-2024,20:30,666,432
10-05-2024,21:00,652,435
10-05-2024,21:30,637,432
10-05-2024,22:00,635,441
10-05-2024,22:30,602,433
10-05-2024,23:00,629,428
10-05-2024,23:30,625,431
11-05-2024,00:00,408,342
11-05-2024,00:30,411,334
11-05-2024,01:00,453,348
11-05-2024,01:30,400,336
11-05-2024,02:00,413,339
11-05-2024,02:30,430,352
11-05-2024,03:00,455,340
11-05-2024,03:30,404,340
11-05-2024,04:00,426,343
11-05-2024,04:30,424,335
11-05-2024,05:00,438,341
11-05-2024,05:30,414,334
11-05-2024,06:00,428,341
11-05-2024,06:30,441,335
11-05-2024,07:00,405,341
11-05-2024,07:30,437,334
11-05-2024,08:00,420,350
11-05-2024,08:30,438,353
11-05-2024,09:00,454,335
11-05-2024,09:30,457,340
11-05-2024,10:00,517,350
11-05-2024,10:30,510,350
11-05-2024,11:00,505,338
11-05-2024,11:30,535,339
11-05-2024,12:00,506,334
11-05-2024,12:30,506,334
11-05-2024,13:00,470,338
11-05-2024,13:30,499,345
11-05-2024,14:00,484,345
11-05-2024,14:30,539,342
11-05-2024,15:00,521,338
11-05-2024,15:30,527,342
11-05-2024,16:00,504,345
11-05-2024,16:30,484,342
11-05-2024,17:00,399,349
11-05-2024,17:30,441,349
11-05-2024,18:00,445,342
11-05-2024,18:30,423,335
11-05-2024,19:00,467,337
11-05-2024,19:30,423,349
11-05-2024,20:00,441,352
11-05-2024,20:30,471,342
11-05-2024,21:00,406,350
11-05-2024,21:30,420,341
11-05-2024,22:00,411,345
11-05-2024,22:30,439,344
11-05-2024,23:00,424,336
11-05-2024,23:30,424,339
12-05-2024,00:00,388,366
12-05-2024,00:30,377,365
12-05-2024,01:00,388,371
12-05-2024,01:30,393,380
12-05-2024,02:00,366,376
12-05-2024,02:30,352,380
12-05-2024,03:00,353,372
12-05-2024,03:30,374,369
12-05-2024,04:00,396,384
12-05-2024,04:30,404,372
12-05-2024,05:00,380,372
12-05-2024,05:30,355,376
12-05-2024,06:00,331,368
12-05-2024,06:30,355,376
12-05-2024,07:00,386,370
12-05-2024,07:30,353,373
12-05-2024,08:00,389,368
12-05-2024,08:30,337,370
12-05-2024,09:00,349,367
12-05-2024,09:30,342,365
12-05-2024,10:00,435,373
12-05-2024,10:30,448,367
12-05-2024,11:00,408,377
12-05-2024,11:30,418,375
12-05-2024,12:00,462,373
12-05-2024,12:30,447,382
12-05-2024,13:00,435,368
12-05-2024,13:30,436,379
12-05-2024,14:00,479,368
12-05-2024,14:30,470,368
12-05-2024,15:00,455,372
12-05-2024,15:30,427,384
12-05-2024,16:00,432,366
12-05-2024,16:30,475,381
12-05-2024,17:00,332,367
12-05-2024,17:30,360,370
12-05-2024,18:00,358,368
12-05-2024,18:30,358,380
12-05-2024,19:00,337,376
12-05-2024,19:30,390,382
12-05-2024,20:00,363,379
12-05-2024,20:30,361,369
12-05-2024,21:00,363,368
12-05-2024,21:30,376,370
12-05-2024,22:00,373,368
12-05-2024,22:30,372,369
12-05-2024,23:00,385,368
12-05-2024,23:30,377,367
13-05-2024,00:00,731,343
13-05-2024,00:30,735,342
13-05-2024,01:00,727,338
13-05-2024,01:30,736,344
13-05-2024,02:00,704,357
13-05-2024,02:30,688,350
13-05-2024,03:00,710,357
13-05-2024,03:30,703,342
13-05-2024,04:00,696,357
13-05-2024,04:30,737,353
13-05-2024,05:00,783,342
13-05-2024,05:30,783,348
13-05-2024,06:00,763,349
13-05-2024,06:30,760,343
13-05-2024,07:00,657,343
13-05-2024,07:30,750,347
13-05-2024,08:00,736,349
13-05-2024,08:30,732,348
13-05-2024,09:00,755,353
13-05-2024,09:30,688,349
13-05-2024,10:00,1110,352
13-05-2024,10:30,1081,348
13-05-2024,11:00,1096,356
13-05-2024,11:30,1048,354
13-05-2024,12:00,1058,350
13-05-2024,12:30,1102,347
13-05-2024,13:00,1104,342
13-05-2024,13:30,1112,340
13-05-2024,14:00,1159,346
13-05-2024,14:30,1063,354
13-05-2024,15:00,1064,339
13-05-2024,15:30,1089,347
13-05-2024,16:00,1147,338
13-05-2024,16:30,1075,348
13-05-2024,17:00,729,355
13-05-2024,17:30,756,349
13-05-2024,18:00,713,348
13-05-2024,18:30,702,350
13-05-2024,19:00,718,349
13-05-2024,19:30,669,342
13-05-2024,20:00,712,357
13-05-2024,20:30,756,342
13-05-2024,21:00,710,342
13-05-2024,21:30,696,349
13-05-2024,22:00,710,353
13-05-2024,22:30,691,347
13-05-2024,23:00,737,349
13-05-2024,23:30,696,341
14-05-2024,00:00,777,359
14-05-2024,00:30,755,370
14-05-2024,01:00,774,361
14-05-2024,01:30,751,359
14-05-2024,02:00,818,371
14-05-2024,02:30,786,371
14-05-2024,03:00,788,364
14-05-2024,03:30,777,359
14-05-2024,04:00,777,363
14-05-2024,04:30,818,378
14-05-2024,05:00,765,360
14-05-2024,05:30,776,359
14-05-2024,06:00,724,367
14-05-2024,06:30,793,366
14-05-2024,07:00,773,366
14-05-2024,07:30,784,364
14-05-2024,08:00,747,374
14-05-2024,08:30,773,361
14-05-2024,09:00,796,373
14-05-2024,09:30,804,373
14-05-2024,10:00,1170,363
14-05-2024,10:30,1174,365
14-05-2024,11:00,1171,373
14-05-2024,11:30,1167,368
14-05-2024,12:00,1171,368
14-05-2024,12:30,1128,377
14-05-2024,13:00,1208,370
14-05-2024,13:30,1198,361
14-05-2024,14:00,1143,364
14-05-2024,14:30,1226,363
14-05-2024,15:00,1111,363
14-05-2024,15:30,1106,375
14-05-2024,16:00,1127,378
14-05-2024,16:30,1171,363
14-05-2024,17:00,767,367
14-05-2024,17:30,800,374
14-05-2024,18:00,790,370
14-05-2024,18:30,746,371
14-05-2024,19:00,757,377
14-05-2024,19:30,767,364
14-05-2024,20:00,810,367
14-05-2024,20:30,792,372
14-05-2024,21:00,802,363
14-05-2024,21:30,755,371
14-05-2024,22:00,756,367
14-05-2024,22:30,854,368
14-05-2024,23:00,727,371
14-05-2024,23:30,801,364
15-05-2024,00:00,632,460
15-05-2024,00:30,621,462
15-05-2024,01:00,620,461
15-05-2024,01:30,647,459
15-05-2024,02:00,659,461
15-05-2024,02:30,600,461
15-05-2024,03:00,624,454
15-05-2024,03:30,574,448
15-05-2024,04:00,592,463
15-05-2024,04:30,617,454
15-05-2024,05:00,629,449
15-05-2024,05:30,610,448
15-05-2024,06:00,643,453
15-05-2024,06:30,636,449
15-05-2024,07:00,630,449
15-05-2024,07:30,631,460
15-05-2024,08:00,600,452
15-05-2024,08:30,617,456
15-05-2024,09:00,628,467
15-05-2024,09:30,656,451
15-05-2024,10:00,901,448
15-05-2024,10:30,933,451
15-05-2024,11:00,939,462
15-05-2024,11:30,964,455
15-05-2024,12:00,953,466
15-05-2024,12:30,930,457
15-05-2024,13:00,942,450
15-05-2024,13:30,952,451
15-05-2024,14:00,926,462
15-05-2024,14:30,933,451
15-05-2024,15:00,908,466
15-05-2024,15:30,956,461
15-05-2024,16:00,932,452
15-05-2024,16:30,928,461
15-05-2024,17:00,653,465
15-05-2024,17:30,593,467
15-05-2024,18:00,679,464
15-05-2024,18:30,660,459
15-05-2024,19:00,609,454
15-05-2024,19:30,633,452
15-05-2024,20:00,634,452
15-05-2024,20:30,613,452
15-05-2024,21:00,604,459
15-05-2024,21:30,670,453
15-05-2024,22:00,651,449
15-05-2024,22:30,582,460
15-05-2024,23:00,645,465
15-05-2024,23:30,622,458
16-05-2024,00:00,803,359
16-05-2024,00:30,815,366
16-05-2024,01:00,784,366
16-05-2024,01:30,788,365
16-05-2024,02:00,844,368
16-05-2024,02:30,815,363
16-05-2024,03:00,785,368
16-05-2024,03:30,781,359
16-05-2024,04:00,788,358
16-05-2024,04:30,844,375
16-05-2024,05:00,739,373
16-05-2024,05:30,850,369
16-05-2024,06:00,815,368
16-05-2024,06:30,831,368
16-05-2024,07:00,801,366
16-05-2024,07:30,795,367
16-05-2024,08:00,819,360
16-05-2024,08:30,783,375
16-05-2024,09:00,779,369
16-05-2024,09:30,848,365
16-05-2024,10:00,1199,371
16-05-2024,10:30,1131,357
16-05-2024,11:00,1159,372
16-05-2024,11:30,1212,362
16-05-2024,12:00,1189,373
16-05-2024,12:30,1200,361
16-05-2024,13:00,1217,363
16-05-2024,13:30,1205,371
16-05-2024,14:00,1184,376
16-05-2024,14:30,1214,371
16-05-2024,15:00,1211,376
16-05-2024,15:30,1243,361
16-05-2024,16:00,1241,368
16-05-2024,16:30,1166,357
16-05-2024,17:00,787,362
16-05-2024,17:30,825,366
16-05-2024,18:00,803,372
16-05-2024,18:30,807,361
16-05-2024,19:00,823,366
16-05-2024,19:30,770,357
16-05-2024,20:00,801,375
16-05-2024,20:30,759,364
16-05-2024,21:00,840,362
16-05-2024,21:30,773,362
16-05-2024,22:00,818,357
16-05-2024,22:30,801,359
16-05-2024,23:00,777,359
16-05-2024,23:30,840,365
17-05-2024,00:00,736,363
17-05-2024,00:30,694,377
17-05-2024,01:00,723,377
17-05-2024,01:30,668,364
17-05-2024,02:00,708,367
17-05-2024,02:30,734,374
17-05-2024,03:00,722,375
17-05-2024,03:30,705,362
17-05-2024,04:00,708,379
17-05-2024,04:30,684,379
17-05-2024,05:00,725,373
17-05-2024,05:30,746,369
17-05-2024,06:00,690,378
17-05-2024,06:30,686,364
17-05-2024,07:00,701,364
17-05-2024,07:30,697,368
17-05-2024,08:00,712,361
17-05-2024,08:30,690,369
17-05-2024,09:00,694,378
17-05-2024,09:30,709,371
17-05-2024,10:00,1111,379
17-05-2024,10:30,1070,362
17-05-2024,11:00,1044,363
17-05-2024,11:30,1045,362
17-05-2024,12:00,1021,365
17-05-2024,12:30,1074,377
17-05-2024,13:00,1103,365
17-05-2024,13:30,1087,366
17-05-2024,14:00,1104,368
17-05-2024,14:30,1082,373
17-05-2024,15:00,1093,366
17-05-2024,15:30,1035,365
17-05-2024,16:00,1085,370
17-05-2024,16:30,1078,370
17-05-2024,17:00,747,369
17-05-2024,17:30,672,366
17-05-2024,18:00,701,370
17-05-2024,18:30,745,375
17-05-2024,19:00,717,379
17-05-2024,19:30,724,374
17-05-2024,20:00,684,369
17-05-2024,20:30,690,379
17-05-2024,21:00,673,360
17-05-2024,21:30,727,365
17-05-2024,22:00,730,379
17-05-2024,22:30,727,379
17-05-2024,23:00,750,373
17-05-2024,23:30,712,370
18-05-2024,00:00,391,398
18-05-2024,00:30,375,382
18-05-2024,01:00,384,389
18-05-2024,01:30,364,388
18-05-2024,02:00,378,384
18-05-2024,02:30,377,384
18-05-2024,03:00,388,389
18-05-2024,03:30,359,393
18-05-2024,04:00,404,382
18-05-2024,04:30,369,392
18-05-2024,05:00,372,392
18-05-2024,05:30,378,390
18-05-2024,06:00,360,387
18-05-2024,06:30,372,388
18-05-2024,07:00,376,399
18-05-2024,07:30,360,392
18-05-2024,08:00,367,382
18-05-2024,08:30,393,390
18-05-2024,09:00,382,384
18-05-2024,09:30,361,394
18-05-2024,10:00,499,381
18-05-2024,10:30,500,396
18-05-2024,11:00,458,395
18-05-2024,11:30,482,383
18-05-2024,12:00,440,399
18-05-2024,12:30,484,394
18-05-2024,13:00,427,396
18-05-2024,13:30,434,387
18-05-2024,14:00,459,393
18-05-2024,14:30,470,385
18-05-2024,15:00,449,382
18-05-2024,15:30,472,389
18-05-2024,16:00,453,381
18-05-2024,16:30,458,381
18-05-2024,17:00,397,382
18-05-2024,17:30,397,395
18-05-2024,18:00,373,382
18-05-2024,18:30,408,389
18-05-2024,19:00,357,386
18-05-2024,19:30,381,385
18-05-2024,20:00,377,382
18-05-2024,20:30,370,397
18-05-2024,21:00,364,392
18-05-2024,21:30,421,395
18-05-2024,22:00,377,381
18-05-2024,22:30,397,381
18-05-2024,23:00,420,382
18-05-2024,23:30,436,394
19-05-2024,00:00,372,426
19-05-2024,00:30,326,421
19-05-2024,01:00,347,411
19-05-2024,01:30,361,416
19-05-2024,02:00,328,424
19-05-2024,02:30,363,427
19-05-2024,03:00,362,417
19-05-2024,03:30,308,421
19-05-2024,04:00,344,426
19-05-2024,04:30,351,425
19-05-2024,05:00,340,416
19-05-2024,05:30,353,413
19-05-2024,06:00,360,423
19-05-2024,06:30,406,413
19-05-2024,07:00,354,412
19-05-2024,07:30,368,423
19-05-2024,08:00,389,411
19-05-2024,08:30,392,426
19-05-2024,09:00,362,422
19-05-2024,09:30,378,415
19-05-2024,10:00,423,416
19-05-2024,10:30,424,425
19-05-2024,11:00,443,420
19-05-2024,11:30,446,417
19-05-2024,12:00,456,418
19-05-2024,12:30,434,414
19-05-2024,13:00,409,427
19-05-2024,13:30,413,416
19-05-2024,14:00,409,424
19-05-2024,14:30,431,427
19-05-2024,15:00,405,428
19-05-2024,15:30,394,410
19-05-2024,16:00,427,419
19-05-2024,16:30,438,426
19-05-2024,17:00,388,425
19-05-2024,17:30,337,428
19-05-2024,18:00,368,415
19-05-2024,18:30,356,427
19-05-2024,19:00,363,422
19-05-2024,19:30,373,423
19-05-2024,20:00,352,415
19-05-2024,20:30,373,417
19-05-2024,21:00,359,426
19-05-2024,21:30,404,425
19-05-2024,22:00,347,413
19-05-2024,22:30,371,418
19-05-2024,23:00,380,411
19-05-2024,23:30,387,427
20-05-2024,00:00,607,372
20-05-2024,00:30,649,381
20-05-2024,01:00,634,385
20-05-2024,01:30,641,382
20-05-2024,02:00,668,380
20-05-2024,02:30,621,385
20-05-2024,03:00,655,370
20-05-2024,03:30,625,374
20-05-2024,04:00,605,377
20-05-2024,04:30,619,382
20-05-2024,05:00,607,378
20-05-2024,05:30,668,382
20-05-2024,06:00,646,385
20-05-2024,06:30,661,385
20-05-2024,07:00,661,380
20-05-2024,07:30,651,376
20-05-2024,08:00,612,382
20-05-2024,08:30,595,385
20-05-2024,09:00,601,381
20-05-2024,09:30,626,377
20-05-2024,10:00,944,374
20-05-2024,10:30,927,373
20-05-2024,11:00,940,384
20-05-2024,11:30,956,382
20-05-2024,12:00,971,385
20-05-2024,12:30,980,375
20-05-2024,13:00,957,382
20-05-2024,13:30,927,379
20-05-2024,14:00,937,376
20-05-2024,14:30,887,381
20-05-2024,15:00,907,369
20-05-2024,15:30,894,373
20-05-2024,16:00,989,379
20-05-2024,16:30,933,379
20-05-2024,17:00,661,385
20-05-2024,17:30,665,385
20-05-2024,18:00,642,377
20-05-2024,18:30,679,375
20-05-2024,19:00,660,375
20-05-2024,19:30,628,382
20-05-2024,20:00,654,379
20-05-2024,20:30,625,371
20-05-2024,21:00,641,385
20-05-2024,21:30,585,386
20-05-2024,22:00,605,375
20-05-2024,22:30,656,370
20-05-2024,23:00,621,384
20-05-2024,23:30,674,383
21-05-2024,00:00,600,352
21-05-2024,00:30,596,361
21-05-2024,01:00,629,357
21-05-2024,01:30,646,348
21-05-2024,02:00,699,344
21-05-2024,02:30,690,357
21-05-2024,03:00,698,351
21-05-2024,03:30,668,344
21-05-2024,04:00,684,356
21-05-2024,04:30,670,359
21-05-2024,05:00,661,350
21-05-2024,05:30,686,360
21-05-2024,06:00,671,350
21-05-2024,06:30,683,361
21-05-2024,07:00,661,352
21-05-2024,07:30,648,352
21-05-2024,08:00,679,355
21-05-2024,08:30,635,350
21-05-2024,09:00,662,351
21-05-2024,09:30,650,355
21-05-2024,10:00,985,357
21-05-2024,10:30,958,361
21-05-2024,11:00,982,347
21-05-2024,11:30,996,347
21-05-2024,12:00,1048,355
21-05-2024,12:30,935,344
21-05-2024,13:00,1026,354
21-05-2024,13:30,1021,346
21-05-2024,14:00,964,350
21-05-2024,14:30,1010,349
21-05-2024,15:00,995,347
21-05-2024,15:30,997,352
21-05-2024,16:00,940,361
21-05-2024,16:30,1041,353
21-05-2024,17:00,684,360
21-05-2024,17:30,675,353
21-05-2024,18:00,652,342
21-05-2024,18:30,671,344
21-05-2024,19:00,665,351
21-05-2024,19:30,691,347
21-05-2024,20:00,653,353
21-05-2024,20:30,631,355
21-05-2024,21:00,655,361
21-05-2024,21:30,666,345
21-05-2024,22:00,655,342
21-05-2024,22:30,639,358
21-05-2024,23:00,656,352
21-05-2024,23:30,703,356
22-05-2024,00:00,643,440
22-05-2024,00:30,679,444
22-05-2024,01:00,685,429
22-05-2024,01:30,648,435
22-05-2024,02:00,614,431
22-05-2024,02:30,659,440
22-05-2024,03:00,624,446
22-05-2024,03:30,666,442
22-05-2024,04:00,648,432
22-05-2024,04:30,628,431
22-05-2024,05:00,654,436
22-05-2024,05:30,675,432
22-05-2024,06:00,666,435
22-05-2024,06:30,630,430
22-05-2024,07:00,599,446
22-05-2024,07:30,672,444
22-05-2024,08:00,629,448
22-05-2024,08:30,609,438
22-05-2024,09:00,699,439
22-05-2024,09:30,655,445
22-05-2024,10:00,967,440
22-05-2024,10:30,1002,438
22-05-2024,11:00,947,446
22-05-2024,11:30,955,443
22-05-2024,12:00,921,434
22-05-2024,12:30,965,435
22-05-2024,13:00,972,435
22-05-2024,13:30,990,442
22-05-2024,14:00,931,436
22-05-2024,14:30,991,443
22-05-2024,15:00,956,440
22-05-2024,15:30,1010,436
22-05-2024,16:00,1023,437
22-05-2024,16:30,957,443
22-05-2024,17:00,652,434
22-05-2024,17:30,604,431
22-05-2024,18:00,623,445
22-05-2024,18:30,645,438
22-05-2024,19:00,600,448
22-05-2024,19:30,657,444
22-05-2024,20:00,716,433
22-05-2024,20:30,614,443
22-05-2024,21:00,731,443
22-05-2024,21:30,700,448
22-05-2024,22:00,650,441
22-05-2024,22:30,679,448
22-05-2024,23:00,634,429
22-05-2024,23:30,646,431
23-05-2024,00:00,756,332
23-05-2024,00:30,669,325
23-05-2024,01:00,692,327
23-05-2024,01:30,713,322
23-05-2024,02:00,726,325
23-05-2024,02:30,749,330
23-05-2024,03:00,718,324
23-05-2024,03:30,676,334
23-05-2024,04:00,742,323
23-05-2024,04:30,735,316
23-05-2024,05:00,671,320
23-05-2024,05:30,707,326
23-05-2024,06:00,727,326
23-05-2024,06:30,751,331
23-05-2024,07:00,734,329
23-05-2024,07:30,721,324
23-05-2024,08:00,692,320
23-05-2024,08:30,704,331
23-05-2024,09:00,690,319
